"TIME","REP_AIRP","REP_AIRP_LABEL","UNIT","UNIT_LABEL","TRA_MEAS","TRA_MEAS_LABEL","AIRLINE","AIRLINE_LABEL","Value","Flag and Footnotes"
"2017M03","FR_LFBT","TARBES LOURDES PYRENEES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","15 299",""
"2017M03","FR_LFBU","ANGOULEME-BRIE-CHAMPNIERS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFBV","BRIVE/LA ROCHE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFBX","PERIGEUX-BASSILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFBZ","BIARRITZ-PAYS BASQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","75 612",""
"2017M03","FR_LFCK","CASTRES MAZAMET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","4 520",""
"2017M03","FR_LFCR","RODEZ-AVEYRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","4 998",""
"2017M03","FR_LFDN","ROCHEFORT-CHARENTE-MARITIME airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFEC","OUESSANT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFGJ","DOLE-TAVAUX airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","7 533",""
"2017M03","FR_LFHP","LE PUY-LOUDES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFJL","METZ NANCY-LORRAINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","14 806",""
"2017M03","FR_LFJR","ANGERS MARCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFKB","BASTIA-PORETTA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","58 844",""
"2017M03","FR_LFKC","CALVI-SAINTE-CATHERINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","7 668",""
"2017M03","FR_LFKF","FIGARI-SUD-CORSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","13 252",""
"2017M03","FR_LFKJ","AJACCIO-NAPOLEON-BONAPARTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","58 480",""
"2017M03","FR_LFLB","CHAMBERY-AIX-LES-BAINS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","46 234",""
"2017M03","FR_LFLC","CLERMONT-FERRAND-AUVERGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","29 042",""
"2017M03","FR_LFLJ","COURCHEVEL airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFLL","LYON SAINT-EXUPERY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","787 695",""
"2017M03","FR_LFLP","ANNECY-MEYTHET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFLS","GRENOBLE-ISERE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","81 509",""
"2017M03","FR_LFLW","AURILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 018",""
"2017M03","FR_LFLX","CHATEAUROUX-DEOLS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","303",""
"2017M03","FR_LFLY","LYON-BRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFMD","CANNES-MANDELIEU airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFMH","SAINT-ETIENNE-LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","8 941",""
"2017M03","FR_LFMK","CARCASSONNE-SALVAZA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","18 988",""
"2017M03","FR_LFML","MARSEILLE-PROVENCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","632 850",""
"2017M03","FR_LFMN","NICE-COTE D AZUR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","855 096",""
"2017M03","FR_LFMP","PERPIGNAN RIVESALTES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","23 458",""
"2017M03","FR_LFMQ","LE CASTELLET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFMT","MONTPELLIER MEDITERRANEE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","126 485",""
"2017M03","FR_LFMU","BEZIERS-VIAS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","7 840",""
"2017M03","FR_LFMV","AVIGNON-CAUMONT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFOB","BEAUVAIS-TILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","281 531",""
"2017M03","FR_LFOH","LE HAVRE-OCTEVILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFOK","CHALONS-VATRY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 704",""
"2017M03","FR_LFOP","ROUEN-VALLEE DE SEINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFOT","TOURS VAL DE LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10 435",""
"2017M03","FR_LFPB","PARIS-LE BOURGET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10 024",""
"2017M03","FR_LFPG","PARIS-CHARLES DE GAULLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","5 294 330",""
"2017M03","FR_LFPO","PARIS-ORLY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 535 974",""
"2017M03","FR_LFQQ","LILLE-LESQUIN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","116 890",""
"2017M03","FR_LFRB","BREST-BRETAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","75 512",""
"2017M03","FR_LFRC","CHERBOURG-MAUPERTUS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFRD","DINARD PLEURTUIT SAINT MALO airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","5 582",""
"2017M03","FR_LFRG","DEAUVILLE-NORMANDIE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 798",""
"2017M03","FR_LFRH","LORIENT-LANN-BIHOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","9 090",""
"2017M03","FR_LFRK","CAEN-CARPIQUET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","9 340",""
"2017M03","FR_LFRM","LE MANS-ARNAGE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFRN","RENNES SAINT JACQUES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","52 575",""
"2017M03","FR_LFRO","LANNION airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 761",""
"2017M03","FR_LFRQ","QUIMPER-PLUGUFFAN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 579",""
"2017M03","FR_LFRS","NANTES ATLANTIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","329 346",""
"2017M03","FR_LFRT","SAINT BRIEUC ARMOR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFRZ","SAINT-NAZAIRE-MONTOIR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 745",""
"2017M03","FR_LFSB","BALE-MULHOUSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","40 404",""
"2017M03","FR_LFSD","DIJON-LONGVIC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFSG","EPINAL-MIRECOURT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFSL","BRIVE SOUILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","4 679",""
"2017M03","FR_LFSR","REIMS/CHAMPAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFST","STRASBOURG-ENTZHEIM airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","73 733",""
"2017M03","FR_LFTG","CANNES/PALM BEACH airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LFTH","HYERES-LE PALYVESTRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","30 202",""
"2017M03","FR_LFTW","NIMES-GARONS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","12 441",""
"2017M03","FR_LFTZ","LA MOLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_LF96","STRASBOURG airport System","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_SOCA","CAYENNE-FELIX-EBOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","32 647",""
"2017M03","FR_SOOA","MARIPASOULA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 066",""
"2017M03","FR_TFFF","AIME CESAIRE/MARTINIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","182 037",""
"2017M03","FR_TFFG","SAINT MARTIN, GRAND CASE, GUADELOUPE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","16 605",""
"2017M03","FR_TFFJ","SAINT BARTHELEMY/FRENCH ANTILLES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_TFFM","MARIE GALANTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M03","FR_TFFR","POINTE-A-PITRE/LE RAIZET/GUADELOUPE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","231 315",""
"2017M03","FR_TFFS","LES SAINTES/TERRE DE HAUT/FRENCH ANTILLES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_FMCZ","DZAOUDZI airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","27 028",""
"2017M04","FR_FMEE","LA REUNION-ROLAND GARROS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","157 766",""
"2017M04","FR_FMEP","SAINT PIERRE PIERREFONDS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","7 760",""
"2017M04","FR_LFAQ","ALBERT-BRAY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","15",""
"2017M04","FR_LFAT","LE TOUQUET-COTE D'OPALE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFBA","AGEN-LA GARENNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 380",""
"2017M04","FR_LFBD","BORDEAUX-MERIGNAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","529 996",""
"2017M04","FR_LFBE","BERGERAC-ROUMANIERE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","26 888",""
"2017M04","FR_LFBH","LA ROCHELLE-ILE DE RE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","17 576",""
"2017M04","FR_LFBI","POITIERS-BIARD airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","7 365",""
"2017M04","FR_LFBL","LIMOGES-BELLEGARDE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","27 607",""
"2017M04","FR_LFBO","TOULOUSE/BLAGNAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","805 295",""
"2017M04","FR_LFBP","PAU-PYRENEES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","49 896",""
"2017M04","FR_LFBT","TARBES LOURDES PYRENEES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","39 386",""
"2017M04","FR_LFBU","ANGOULEME-BRIE-CHAMPNIERS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFBV","BRIVE/LA ROCHE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFBX","PERIGEUX-BASSILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFBZ","BIARRITZ-PAYS BASQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","96 072",""
"2017M04","FR_LFCK","CASTRES MAZAMET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 789",""
"2017M04","FR_LFCR","RODEZ-AVEYRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 424",""
"2017M04","FR_LFDN","ROCHEFORT-CHARENTE-MARITIME airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFEC","OUESSANT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFGJ","DOLE-TAVAUX airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","9 915",""
"2017M04","FR_LFHP","LE PUY-LOUDES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFJL","METZ NANCY-LORRAINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","16 636",""
"2017M04","FR_LFJR","ANGERS MARCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFKB","BASTIA-PORETTA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","113 553",""
"2017M04","FR_LFKC","CALVI-SAINTE-CATHERINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","21 811",""
"2017M04","FR_LFKF","FIGARI-SUD-CORSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","51 199",""
"2017M04","FR_LFKJ","AJACCIO-NAPOLEON-BONAPARTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","132 823",""
"2017M04","FR_LFLB","CHAMBERY-AIX-LES-BAINS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","24 600",""
"2017M04","FR_LFLC","CLERMONT-FERRAND-AUVERGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","29 998",""
"2017M04","FR_LFLJ","COURCHEVEL airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFLL","LYON SAINT-EXUPERY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","903 674",""
"2017M04","FR_LFLP","ANNECY-MEYTHET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFLS","GRENOBLE-ISERE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","46 505",""
"2017M04","FR_LFLW","AURILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 405",""
"2017M04","FR_LFLX","CHATEAUROUX-DEOLS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","414",""
"2017M04","FR_LFLY","LYON-BRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFMD","CANNES-MANDELIEU airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFMH","SAINT-ETIENNE-LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10 842",""
"2017M04","FR_LFMK","CARCASSONNE-SALVAZA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","38 208",""
"2017M04","FR_LFML","MARSEILLE-PROVENCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","782 188",""
"2017M04","FR_LFMN","NICE-COTE D AZUR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 173 325",""
"2017M04","FR_LFMP","PERPIGNAN RIVESALTES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","32 823",""
"2017M04","FR_LFMQ","LE CASTELLET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFMT","MONTPELLIER MEDITERRANEE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","155 106",""
"2017M04","FR_LFMU","BEZIERS-VIAS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","24 650",""
"2017M04","FR_LFMV","AVIGNON-CAUMONT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFOB","BEAUVAIS-TILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","326 931",""
"2017M04","FR_LFOH","LE HAVRE-OCTEVILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFOK","CHALONS-VATRY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","12 199",""
"2017M04","FR_LFOP","ROUEN-VALLEE DE SEINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFOT","TOURS VAL DE LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","21 005",""
"2017M04","FR_LFPB","PARIS-LE BOURGET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","8 609",""
"2017M04","FR_LFPG","PARIS-CHARLES DE GAULLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","5 954 384",""
"2017M04","FR_LFPO","PARIS-ORLY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 856 451",""
"2017M04","FR_LFQQ","LILLE-LESQUIN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","155 089",""
"2017M04","FR_LFRB","BREST-BRETAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","87 594",""
"2017M04","FR_LFRC","CHERBOURG-MAUPERTUS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFRD","DINARD PLEURTUIT SAINT MALO airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","12 832",""
"2017M04","FR_LFRG","DEAUVILLE-NORMANDIE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","12 238",""
"2017M04","FR_LFRH","LORIENT-LANN-BIHOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","11 453",""
"2017M04","FR_LFRK","CAEN-CARPIQUET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","16 498",""
"2017M04","FR_LFRM","LE MANS-ARNAGE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFRN","RENNES SAINT JACQUES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","59 512",""
"2017M04","FR_LFRO","LANNION airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 348",""
"2017M04","FR_LFRQ","QUIMPER-PLUGUFFAN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 548",""
"2017M04","FR_LFRS","NANTES ATLANTIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","484 078",""
"2017M04","FR_LFRT","SAINT BRIEUC ARMOR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFRZ","SAINT-NAZAIRE-MONTOIR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 298",""
"2017M04","FR_LFSB","BALE-MULHOUSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","60 093",""
"2017M04","FR_LFSD","DIJON-LONGVIC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M04","FR_LFSG","EPINAL-MIRECOURT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
